no_internet_service,payment_method_mailed_check,contract_one_year,monthly_charges,tenure,churn
0.0,0.0,1.0,81.2,63,0
0.0,0.0,0.0,35.75,1,1
0.0,0.0,0.0,104.15,24,0
0.0,0.0,1.0,95.55,39,1
0.0,0.0,1.0,91.35,63,0
0.0,1.0,0.0,50.75,1,0
0.0,1.0,0.0,29.8,26,0
0.0,0.0,1.0,51.35,41,0
1.0,0.0,1.0,20.3,22,0
0.0,0.0,1.0,89.7,35,0
1.0,0.0,1.0,19.8,37,0
0.0,0.0,0.0,103.65,55,0
0.0,0.0,0.0,66.15,38,0
0.0,0.0,0.0,35.15,32,0
0.0,1.0,0.0,86.0,14,0
0.0,0.0,0.0,104.05,62,0
0.0,0.0,0.0,86.3,14,1
0.0,0.0,0.0,89.2,29,1
0.0,1.0,0.0,89.8,54,0
0.0,0.0,1.0,95.15,71,0
0.0,0.0,1.0,94.8,47,0
0.0,0.0,0.0,95.1,2,1
0.0,0.0,0.0,50.9,45,0
0.0,0.0,0.0,76.1,70,0
1.0,1.0,0.0,20.35,4,1
0.0,0.0,0.0,82.1,33,0
0.0,0.0,1.0,94.3,20,0
1.0,1.0,1.0,24.45,56,0
0.0,0.0,0.0,99.7,12,1
1.0,1.0,0.0,19.55,1,0
0.0,0.0,0.0,57.15,38,1
0.0,0.0,0.0,58.35,12,0
1.0,0.0,0.0,20.2,1,1
1.0,0.0,1.0,18.25,28,0
0.0,1.0,0.0,50.2,43,0
0.0,0.0,0.0,106.6,61,1
0.0,0.0,0.0,55.3,16,0
0.0,0.0,0.0,70.1,10,1
0.0,0.0,0.0,80.3,63,0
1.0,0.0,1.0,23.75,62,0
0.0,0.0,0.0,40.4,46,0
1.0,1.0,1.0,20.4,1,0
0.0,1.0,0.0,55.3,9,0
0.0,0.0,0.0,95.85,2,1
0.0,0.0,0.0,69.15,35,0
0.0,0.0,0.0,81.95,69,0
0.0,0.0,1.0,80.1,33,0
1.0,0.0,0.0,21.1,46,0
0.0,0.0,0.0,69.6,1,1
0.0,0.0,0.0,75.55,1,0
1.0,0.0,0.0,26.0,65,0
0.0,0.0,0.0,58.95,15,0
0.0,0.0,0.0,69.15,7,0
0.0,0.0,0.0,78.25,19,1
0.0,0.0,0.0,75.5,25,0
0.0,0.0,0.0,69.5,38,0
1.0,1.0,0.0,18.7,53,0
0.0,0.0,0.0,45.3,1,1
0.0,1.0,0.0,69.1,1,1
1.0,0.0,1.0,20.85,52,0
0.0,0.0,0.0,78.8,43,0
0.0,0.0,0.0,54.15,23,0
0.0,0.0,0.0,80.55,2,1
0.0,0.0,0.0,50.2,34,0
0.0,0.0,0.0,44.6,6,1
0.0,0.0,1.0,51.55,26,0
0.0,0.0,0.0,44.9,2,0
1.0,0.0,0.0,19.7,11,0
0.0,1.0,0.0,49.65,1,1
0.0,0.0,1.0,97.75,53,0
1.0,0.0,0.0,19.75,1,0
0.0,0.0,0.0,76.45,14,0
1.0,0.0,1.0,25.6,22,0
0.0,0.0,1.0,84.3,64,0
0.0,0.0,0.0,72.0,62,0
0.0,1.0,1.0,65.4,36,1
0.0,0.0,0.0,81.0,4,1
0.0,0.0,0.0,85.4,38,0
0.0,0.0,0.0,85.65,32,0
0.0,0.0,0.0,51.35,61,0
1.0,0.0,1.0,26.05,70,0
0.0,0.0,0.0,89.45,31,0
1.0,1.0,0.0,18.95,9,1
0.0,0.0,0.0,90.05,66,0
1.0,1.0,0.0,19.9,10,0
0.0,0.0,1.0,64.5,30,0
0.0,1.0,0.0,90.35,5,0
1.0,0.0,0.0,24.05,54,0
0.0,0.0,0.0,41.05,59,1
1.0,0.0,0.0,25.25,40,0
0.0,0.0,0.0,108.95,35,0
0.0,1.0,0.0,61.65,12,1
0.0,0.0,0.0,95.25,42,1
0.0,0.0,0.0,108.05,72,0
0.0,0.0,0.0,39.35,63,0
1.0,1.0,0.0,19.95,4,0
0.0,0.0,0.0,53.0,68,0
0.0,0.0,1.0,64.85,32,0
0.0,0.0,0.0,80.15,5,1
0.0,0.0,1.0,109.15,72,0
0.0,0.0,0.0,76.2,1,1
0.0,0.0,0.0,55.8,1,1
0.0,0.0,0.0,90.55,71,0
1.0,1.0,0.0,19.25,46,0
0.0,0.0,0.0,23.9,13,1
0.0,0.0,0.0,81.3,41,0
0.0,0.0,0.0,74.85,30,0
0.0,0.0,0.0,69.2,1,1
0.0,0.0,1.0,49.45,22,0
1.0,1.0,0.0,20.05,1,0
0.0,0.0,0.0,78.15,10,0
0.0,0.0,1.0,44.85,19,1
0.0,1.0,1.0,56.2,27,0
0.0,0.0,0.0,69.65,14,0
0.0,0.0,0.0,113.75,59,0
0.0,0.0,0.0,75.7,2,1
1.0,0.0,0.0,21.05,12,0
0.0,0.0,0.0,45.9,4,0
0.0,0.0,0.0,110.35,65,0
0.0,0.0,0.0,97.1,2,0
0.0,0.0,1.0,105.9,71,0
0.0,0.0,0.0,91.7,30,1
0.0,0.0,0.0,74.95,29,0
0.0,1.0,0.0,99.15,5,1
0.0,0.0,0.0,92.6,17,0
1.0,1.0,0.0,24.2,61,0
0.0,0.0,0.0,89.45,16,1
1.0,1.0,1.0,20.05,47,0
0.0,1.0,1.0,79.25,37,0
0.0,0.0,0.0,25.25,8,0
0.0,0.0,0.0,54.6,64,0
1.0,1.0,0.0,24.8,40,0
1.0,1.0,0.0,20.55,10,0
0.0,0.0,0.0,75.75,9,1
0.0,0.0,1.0,94.0,53,0
1.0,0.0,0.0,20.7,1,0
1.0,0.0,1.0,19.95,13,0
0.0,1.0,1.0,55.0,34,0
1.0,1.0,0.0,24.7,21,0
1.0,1.0,0.0,20.25,0,0
0.0,0.0,0.0,76.15,25,0
0.0,0.0,0.0,69.95,1,0
0.0,1.0,0.0,75.45,2,1
1.0,0.0,0.0,21.3,47,0
0.0,0.0,0.0,94.45,72,0
0.0,0.0,0.0,99.95,31,1
1.0,1.0,0.0,20.0,0,0
1.0,1.0,0.0,19.65,47,0
1.0,0.0,0.0,24.8,72,0
1.0,0.0,0.0,20.55,1,0
0.0,0.0,0.0,34.7,9,1
0.0,0.0,0.0,30.5,4,0
0.0,0.0,0.0,87.3,19,0
0.0,0.0,0.0,75.2,43,1
0.0,0.0,0.0,75.2,43,0
0.0,0.0,0.0,45.65,18,0
0.0,0.0,0.0,99.75,39,0
0.0,0.0,0.0,111.4,11,0
0.0,0.0,0.0,35.9,1,1
0.0,0.0,0.0,68.95,1,1
0.0,0.0,0.0,34.0,43,0
1.0,1.0,1.0,26.4,12,0
0.0,1.0,0.0,85.15,52,0
0.0,0.0,0.0,83.2,71,0
0.0,0.0,0.0,109.25,71,0
0.0,0.0,0.0,94.3,30,0
1.0,1.0,1.0,24.2,39,0
0.0,1.0,0.0,55.1,3,1
1.0,1.0,1.0,21.2,3,0
0.0,0.0,1.0,75.8,68,1
1.0,0.0,0.0,19.3,41,0
0.0,0.0,0.0,87.05,8,1
1.0,0.0,0.0,24.15,72,0
0.0,0.0,0.0,79.95,10,1
0.0,0.0,1.0,53.65,12,1
0.0,0.0,0.0,109.55,72,0
0.0,0.0,0.0,85.35,17,1
0.0,0.0,1.0,78.45,68,0
0.0,0.0,0.0,104.5,57,1
0.0,0.0,0.0,106.75,37,1
0.0,0.0,0.0,48.95,1,1
0.0,0.0,1.0,106.95,53,1
0.0,0.0,1.0,79.95,34,0
0.0,0.0,0.0,59.75,49,1
0.0,0.0,0.0,86.45,70,0
0.0,0.0,0.0,64.55,67,0
1.0,0.0,0.0,24.95,51,0
0.0,0.0,1.0,69.95,3,0
0.0,1.0,0.0,70.7,1,0
0.0,0.0,0.0,75.85,56,0
0.0,1.0,0.0,112.95,12,1
0.0,0.0,0.0,100.75,27,0
0.0,0.0,1.0,105.2,58,0
1.0,1.0,0.0,20.2,6,0
1.0,1.0,0.0,24.05,64,0
0.0,0.0,0.0,79.95,16,0
0.0,0.0,1.0,94.4,44,0
1.0,0.0,0.0,20.15,16,0
1.0,1.0,0.0,20.1,18,0
1.0,0.0,1.0,19.5,44,0
0.0,0.0,0.0,101.5,30,0
0.0,1.0,0.0,79.0,25,0
0.0,0.0,0.0,71.0,14,1
0.0,1.0,0.0,50.85,4,1
0.0,0.0,0.0,99.0,42,0
1.0,1.0,0.0,20.45,7,0
0.0,0.0,0.0,84.75,19,0
0.0,1.0,0.0,45.75,7,0
0.0,1.0,1.0,65.9,10,0
0.0,0.0,0.0,101.75,15,0
0.0,0.0,0.0,106.7,12,1
1.0,1.0,0.0,19.0,12,1
1.0,1.0,0.0,19.2,8,0
1.0,0.0,0.0,19.8,10,0
0.0,0.0,0.0,74.0,55,0
0.0,0.0,0.0,82.45,69,0
1.0,0.0,1.0,20.1,16,0
0.0,0.0,0.0,30.05,51,0
0.0,0.0,0.0,90.1,71,0
0.0,0.0,1.0,70.15,54,1
0.0,0.0,0.0,49.3,1,0
0.0,0.0,0.0,54.75,26,0
1.0,0.0,0.0,20.15,8,1
1.0,1.0,0.0,20.3,12,0
0.0,0.0,0.0,74.35,5,1
0.0,0.0,0.0,54.95,69,0
0.0,0.0,0.0,98.85,46,0
0.0,0.0,0.0,96.05,46,1
0.0,0.0,0.0,95.9,9,0
0.0,0.0,1.0,111.8,53,0
0.0,0.0,0.0,40.35,41,0
1.0,1.0,0.0,20.0,41,0
0.0,0.0,0.0,44.95,68,0
0.0,0.0,0.0,31.05,36,0
0.0,1.0,0.0,65.0,47,0
0.0,0.0,0.0,49.4,4,1
0.0,0.0,0.0,81.0,61,0
0.0,0.0,0.0,84.1,36,1
1.0,1.0,0.0,20.5,1,0
0.0,0.0,0.0,78.95,14,1
0.0,0.0,1.0,108.55,50,1
0.0,0.0,0.0,85.2,27,0
1.0,1.0,1.0,20.45,23,0
0.0,1.0,0.0,75.0,3,1
0.0,0.0,1.0,104.8,36,0
0.0,0.0,0.0,75.4,24,1
0.0,0.0,0.0,105.5,65,1
0.0,0.0,1.0,50.05,31,0
0.0,0.0,0.0,80.3,63,0
0.0,0.0,1.0,60.5,67,0
1.0,0.0,0.0,24.35,58,0
0.0,0.0,0.0,105.1,15,1
0.0,1.0,0.0,80.55,16,0
0.0,0.0,0.0,45.6,1,1
0.0,0.0,0.0,65.5,8,0
0.0,0.0,0.0,70.7,2,1
0.0,0.0,0.0,89.9,71,0
1.0,1.0,1.0,19.95,4,0
0.0,0.0,0.0,82.85,68,0
0.0,1.0,1.0,56.15,15,0
0.0,0.0,0.0,52.1,13,0
1.0,0.0,0.0,20.35,42,0
0.0,0.0,0.0,44.8,4,0
0.0,0.0,0.0,109.65,50,0
0.0,1.0,0.0,57.2,4,0
0.0,1.0,0.0,51.55,2,0
1.0,1.0,0.0,19.4,46,0
0.0,0.0,1.0,104.65,58,1
0.0,0.0,1.0,44.45,17,0
1.0,1.0,0.0,19.6,21,0
0.0,0.0,0.0,95.15,2,1
0.0,0.0,0.0,85.0,68,0
0.0,0.0,0.0,110.85,28,0
1.0,0.0,0.0,26.2,40,0
1.0,0.0,1.0,20.2,8,0
0.0,0.0,0.0,75.2,35,1
0.0,0.0,0.0,64.35,5,0
1.0,1.0,0.0,19.95,14,0
0.0,1.0,0.0,50.05,6,0
0.0,0.0,0.0,65.55,67,0
0.0,0.0,1.0,84.0,63,0
0.0,0.0,0.0,84.9,8,1
0.0,0.0,0.0,53.8,5,0
0.0,0.0,0.0,82.85,6,1
0.0,0.0,0.0,93.85,49,0
1.0,0.0,1.0,19.1,61,0
0.0,0.0,0.0,70.1,1,1
1.0,0.0,0.0,20.0,10,0
0.0,0.0,0.0,117.15,72,0
0.0,0.0,1.0,77.4,53,0
0.0,1.0,0.0,70.05,9,0
1.0,1.0,0.0,20.25,1,1
1.0,0.0,0.0,20.2,4,0
1.0,0.0,0.0,20.55,22,0
0.0,0.0,0.0,100.05,34,1
0.0,0.0,0.0,89.35,5,1
1.0,0.0,0.0,19.85,5,1
1.0,0.0,1.0,24.3,56,0
0.0,0.0,0.0,79.15,11,0
0.0,1.0,1.0,58.45,33,0
0.0,0.0,0.0,86.1,58,0
0.0,0.0,0.0,75.55,34,0
1.0,0.0,0.0,26.5,65,0
0.0,0.0,0.0,44.15,2,1
0.0,0.0,0.0,81.5,17,1
0.0,0.0,1.0,40.6,63,0
1.0,1.0,0.0,24.9,72,0
0.0,0.0,0.0,92.55,43,0
0.0,0.0,0.0,113.4,72,0
1.0,1.0,0.0,19.7,6,0
1.0,1.0,0.0,25.0,1,0
0.0,0.0,0.0,60.05,26,1
0.0,0.0,0.0,95.1,72,0
0.0,0.0,1.0,111.95,56,1
1.0,1.0,0.0,20.25,1,1
0.0,0.0,0.0,102.55,17,0
0.0,1.0,0.0,55.3,1,0
0.0,0.0,0.0,86.5,68,0
1.0,0.0,0.0,25.0,61,0
0.0,0.0,1.0,40.4,11,0
0.0,1.0,0.0,48.8,15,0
1.0,1.0,0.0,19.2,1,0
0.0,0.0,0.0,85.35,34,0
1.0,0.0,0.0,23.55,72,0
0.0,0.0,1.0,61.55,26,0
0.0,0.0,1.0,95.3,66,0
0.0,0.0,0.0,49.95,1,0
0.0,0.0,0.0,85.0,64,0
0.0,1.0,0.0,60.65,3,0
1.0,0.0,0.0,19.5,20,0
0.0,0.0,1.0,103.25,48,1
0.0,0.0,1.0,71.9,43,0
1.0,1.0,1.0,19.65,14,0
1.0,0.0,0.0,19.75,57,0
0.0,0.0,0.0,66.5,72,0
1.0,0.0,0.0,25.75,72,0
0.0,0.0,0.0,81.0,38,0
0.0,1.0,0.0,49.6,2,1
0.0,0.0,0.0,95.45,4,1
0.0,0.0,0.0,69.5,26,0
0.0,0.0,0.0,29.9,3,0
1.0,0.0,1.0,20.05,26,0
0.0,1.0,0.0,38.8,15,0
0.0,1.0,1.0,100.05,22,0
1.0,0.0,0.0,25.0,13,0
0.0,0.0,0.0,44.4,6,0
0.0,1.0,1.0,54.0,20,0
1.0,0.0,0.0,19.9,72,0
0.0,0.0,1.0,99.85,34,0
0.0,0.0,0.0,45.3,1,1
1.0,1.0,1.0,20.65,52,0
1.0,0.0,0.0,24.95,69,0
1.0,1.0,0.0,20.15,39,0
0.0,0.0,0.0,74.8,65,1
1.0,0.0,0.0,25.25,68,0
0.0,1.0,0.0,84.6,25,0
0.0,0.0,0.0,84.4,6,1
0.0,0.0,0.0,70.2,64,1
0.0,0.0,0.0,69.95,7,1
0.0,0.0,0.0,86.1,32,0
1.0,1.0,0.0,20.15,41,0
0.0,1.0,0.0,44.65,2,1
0.0,1.0,1.0,50.6,24,0
1.0,0.0,0.0,19.4,1,0
0.0,0.0,1.0,44.1,54,0
0.0,1.0,0.0,59.85,39,0
0.0,0.0,0.0,80.45,14,1
0.0,0.0,0.0,69.7,7,0
1.0,0.0,1.0,19.5,25,0
0.0,0.0,0.0,92.95,44,0
0.0,0.0,1.0,99.9,61,0
0.0,0.0,0.0,114.45,72,0
0.0,0.0,0.0,99.3,43,0
0.0,0.0,1.0,107.75,58,0
0.0,0.0,1.0,66.8,71,0
0.0,0.0,0.0,95.1,22,0
0.0,0.0,0.0,85.2,34,0
0.0,0.0,0.0,72.95,52,0
0.0,0.0,0.0,43.85,64,0
0.0,0.0,1.0,85.25,44,0
0.0,0.0,0.0,44.8,13,0
0.0,0.0,0.0,90.55,24,1
0.0,0.0,0.0,114.75,70,0
0.0,0.0,0.0,76.95,70,0
0.0,0.0,0.0,85.0,1,1
1.0,0.0,0.0,21.0,72,0
0.0,0.0,0.0,76.5,11,1
0.0,0.0,1.0,59.8,12,1
0.0,0.0,0.0,110.6,72,0
0.0,0.0,0.0,101.35,8,1
0.0,0.0,0.0,85.3,15,0
0.0,0.0,0.0,56.0,13,0
0.0,0.0,0.0,79.6,68,0
0.0,0.0,0.0,80.05,17,0
1.0,0.0,0.0,25.45,71,0
0.0,0.0,0.0,69.1,6,0
1.0,1.0,0.0,19.7,24,0
0.0,0.0,0.0,91.1,6,1
1.0,0.0,0.0,19.3,47,0
0.0,0.0,0.0,75.65,4,0
0.0,0.0,0.0,93.8,13,0
0.0,0.0,0.0,74.55,3,0
0.0,1.0,0.0,53.75,12,0
0.0,0.0,1.0,79.85,17,0
0.0,0.0,1.0,58.2,19,0
1.0,0.0,0.0,21.0,52,0
0.0,1.0,0.0,89.65,29,0
0.0,1.0,0.0,45.45,3,0
0.0,1.0,0.0,36.45,3,1
0.0,0.0,1.0,83.7,32,0
0.0,1.0,0.0,80.85,1,1
0.0,0.0,1.0,104.15,55,1
0.0,1.0,0.0,98.55,20,0
1.0,1.0,1.0,19.95,22,0
0.0,0.0,0.0,80.95,60,0
0.0,0.0,0.0,88.3,27,1
0.0,0.0,0.0,74.35,1,1
0.0,0.0,0.0,93.5,4,1
0.0,0.0,0.0,85.3,3,1
0.0,0.0,0.0,29.35,12,0
0.0,1.0,0.0,51.5,17,1
1.0,0.0,0.0,20.2,48,0
0.0,0.0,0.0,78.3,12,1
1.0,0.0,0.0,24.65,45,0
0.0,1.0,0.0,51.2,1,0
0.0,0.0,0.0,85.25,72,0
0.0,0.0,1.0,100.2,28,0
0.0,0.0,0.0,81.0,51,0
0.0,1.0,0.0,49.9,1,0
0.0,1.0,0.0,65.5,8,0
0.0,0.0,1.0,106.0,43,0
0.0,1.0,0.0,84.3,22,1
1.0,1.0,0.0,20.45,18,0
0.0,0.0,1.0,65.25,54,0
0.0,0.0,0.0,80.85,13,1
0.0,0.0,0.0,85.4,69,0
0.0,0.0,0.0,56.75,66,0
1.0,0.0,1.0,19.05,53,0
1.0,1.0,0.0,19.1,3,0
1.0,1.0,0.0,19.7,20,0
1.0,1.0,0.0,18.85,1,1
0.0,1.0,1.0,62.3,38,1
1.0,1.0,0.0,20.3,13,0
0.0,0.0,0.0,89.85,57,0
1.0,1.0,0.0,19.8,67,0
0.0,0.0,0.0,55.6,11,0
0.0,0.0,0.0,50.1,14,0
0.0,0.0,0.0,80.35,21,0
1.0,1.0,0.0,19.7,1,1
1.0,1.0,0.0,25.0,59,0
0.0,0.0,0.0,101.4,43,1
0.0,1.0,0.0,38.55,7,0
0.0,0.0,0.0,81.25,56,0
0.0,1.0,0.0,73.35,13,0
0.0,1.0,0.0,29.65,3,0
0.0,0.0,0.0,76.15,8,0
0.0,1.0,0.0,70.15,1,1
0.0,0.0,0.0,34.25,5,0
1.0,0.0,0.0,24.1,19,0
0.0,0.0,0.0,52.55,0,0
1.0,0.0,0.0,19.7,71,0
0.0,0.0,0.0,45.4,9,1
0.0,0.0,0.0,73.5,1,1
1.0,1.0,0.0,24.7,24,0
1.0,1.0,1.0,19.6,3,0
0.0,0.0,0.0,103.45,39,1
0.0,0.0,0.0,93.3,69,0
0.0,1.0,0.0,60.9,33,0
0.0,0.0,0.0,51.15,24,0
1.0,1.0,0.0,20.0,16,0
1.0,1.0,0.0,19.75,39,0
1.0,0.0,0.0,20.35,37,0
0.0,1.0,0.0,91.05,71,0
0.0,0.0,1.0,90.1,29,0
0.0,0.0,0.0,91.7,68,0
0.0,0.0,1.0,101.25,52,0
0.0,0.0,0.0,60.25,3,0
0.0,0.0,0.0,81.7,1,1
0.0,0.0,0.0,114.55,72,0
0.0,0.0,0.0,83.95,26,1
0.0,0.0,0.0,80.5,3,0
1.0,0.0,0.0,20.5,3,0
0.0,0.0,0.0,111.35,59,0
0.0,0.0,0.0,105.35,33,0
0.0,0.0,0.0,85.7,26,0
0.0,0.0,0.0,100.4,30,0
0.0,1.0,0.0,78.85,22,0
0.0,0.0,0.0,89.75,72,0
1.0,0.0,0.0,25.05,7,0
0.0,0.0,1.0,110.6,66,0
0.0,0.0,0.0,105.55,71,0
0.0,0.0,0.0,75.25,8,0
0.0,0.0,0.0,103.45,15,0
0.0,0.0,1.0,106.15,70,0
0.0,0.0,0.0,85.1,55,0
1.0,1.0,0.0,19.05,1,0
0.0,0.0,0.0,102.4,63,0
1.0,0.0,0.0,20.0,10,0
0.0,0.0,0.0,73.85,3,0
1.0,1.0,0.0,20.0,54,0
0.0,0.0,0.0,67.2,72,0
1.0,1.0,0.0,25.7,28,0
0.0,0.0,0.0,85.75,65,0
1.0,0.0,0.0,20.35,70,0
0.0,0.0,0.0,50.55,55,0
1.0,0.0,0.0,20.5,68,0
1.0,0.0,0.0,19.2,45,0
0.0,0.0,0.0,74.85,9,0
0.0,0.0,0.0,115.5,72,0
0.0,0.0,0.0,99.15,64,0
0.0,0.0,0.0,83.7,72,0
0.0,0.0,1.0,84.95,47,0
1.0,1.0,0.0,20.5,1,1
1.0,1.0,0.0,20.6,19,0
0.0,0.0,0.0,49.15,6,1
1.0,0.0,1.0,24.35,48,0
1.0,1.0,0.0,19.5,1,0
0.0,0.0,0.0,74.5,63,0
0.0,0.0,0.0,75.0,8,1
0.0,0.0,0.0,104.3,65,0
1.0,1.0,1.0,20.0,43,0
0.0,0.0,0.0,54.5,38,0
0.0,0.0,0.0,45.15,1,1
1.0,1.0,0.0,20.3,2,0
0.0,0.0,0.0,80.35,4,1
0.0,0.0,0.0,109.95,69,0
0.0,0.0,0.0,74.45,3,0
0.0,0.0,0.0,110.2,70,0
0.0,0.0,0.0,49.35,4,1
0.0,0.0,1.0,103.15,46,0
0.0,0.0,0.0,44.6,2,1
0.0,1.0,0.0,69.55,65,0
0.0,0.0,0.0,96.8,19,0
0.0,1.0,0.0,61.65,21,0
0.0,0.0,0.0,78.9,48,0
0.0,0.0,0.0,89.15,17,1
1.0,0.0,0.0,20.05,64,0
0.0,0.0,1.0,92.15,66,0
0.0,0.0,1.0,78.35,70,0
0.0,0.0,0.0,80.1,29,0
0.0,1.0,0.0,62.8,1,0
1.0,0.0,0.0,19.65,47,0
1.0,0.0,0.0,20.9,71,0
1.0,1.0,0.0,20.7,42,0
0.0,0.0,0.0,79.95,62,0
0.0,0.0,0.0,45.05,56,0
0.0,0.0,1.0,115.55,70,1
1.0,1.0,0.0,24.25,43,0
0.0,1.0,1.0,88.4,44,1
0.0,0.0,1.0,45.85,27,0
0.0,0.0,1.0,103.45,31,1
1.0,1.0,0.0,19.75,13,0
0.0,0.0,0.0,90.8,26,1
1.0,0.0,0.0,18.4,59,0
0.0,0.0,0.0,94.65,51,1
0.0,1.0,0.0,84.65,1,1
0.0,0.0,0.0,107.4,48,1
0.0,0.0,0.0,80.7,70,0
1.0,1.0,1.0,20.1,16,0
0.0,0.0,0.0,102.9,67,0
0.0,0.0,0.0,30.1,28,0
0.0,0.0,0.0,65.6,4,0
1.0,0.0,0.0,19.3,72,0
0.0,0.0,1.0,38.1,25,0
0.0,0.0,0.0,96.9,48,0
0.0,0.0,0.0,106.3,72,0
0.0,0.0,0.0,85.7,2,1
0.0,0.0,0.0,86.4,56,0
1.0,1.0,0.0,19.1,69,0
0.0,1.0,0.0,44.95,9,1
0.0,0.0,1.0,80.05,37,0
0.0,0.0,1.0,56.4,51,0
1.0,0.0,0.0,25.15,70,0
0.0,0.0,0.0,103.65,38,0
0.0,0.0,0.0,90.6,23,1
1.0,0.0,1.0,20.0,44,0
1.0,1.0,0.0,20.45,5,0
0.0,0.0,1.0,105.4,67,0
1.0,1.0,0.0,20.7,72,0
0.0,1.0,1.0,94.05,7,0
0.0,0.0,0.0,79.95,54,0
0.0,0.0,1.0,80.55,41,0
0.0,0.0,0.0,108.75,63,0
0.0,0.0,0.0,70.4,1,1
0.0,0.0,0.0,99.5,59,0
0.0,0.0,0.0,109.65,50,1
0.0,0.0,0.0,95.1,3,1
0.0,0.0,0.0,99.2,71,0
1.0,0.0,0.0,20.65,57,0
0.0,0.0,0.0,80.2,15,1
0.0,0.0,0.0,55.45,72,0
0.0,0.0,0.0,74.15,42,1
0.0,0.0,0.0,98.2,72,0
1.0,0.0,0.0,25.3,18,0
0.0,0.0,1.0,65.2,70,0
0.0,0.0,0.0,83.75,26,1
1.0,0.0,0.0,25.65,64,0
0.0,0.0,0.0,80.45,8,1
0.0,0.0,0.0,113.15,68,1
0.0,0.0,0.0,89.75,22,0
0.0,0.0,0.0,84.7,72,0
1.0,0.0,0.0,20.4,23,0
0.0,0.0,0.0,29.1,24,0
0.0,0.0,0.0,94.25,16,1
0.0,0.0,0.0,108.25,63,0
0.0,0.0,0.0,107.45,72,0
0.0,0.0,0.0,85.35,6,1
0.0,0.0,1.0,94.0,62,0
1.0,1.0,0.0,19.05,9,0
1.0,0.0,0.0,24.55,71,0
0.0,1.0,0.0,56.25,18,0
0.0,0.0,0.0,74.05,9,0
0.0,0.0,0.0,117.45,48,1
1.0,0.0,0.0,19.8,33,0
0.0,0.0,1.0,101.9,27,0
0.0,0.0,0.0,104.3,70,0
1.0,1.0,1.0,20.15,17,0
0.0,0.0,0.0,55.7,41,0
0.0,0.0,0.0,48.2,7,0
0.0,0.0,0.0,80.5,26,1
0.0,1.0,0.0,51.65,10,0
0.0,0.0,0.0,53.35,57,0
0.0,1.0,0.0,61.0,35,0
0.0,0.0,0.0,80.6,28,0
0.0,0.0,0.0,109.75,72,0
0.0,0.0,0.0,84.8,27,0
1.0,1.0,0.0,20.8,67,0
1.0,1.0,0.0,20.35,11,0
0.0,0.0,1.0,104.7,69,1
0.0,0.0,0.0,98.15,52,0
0.0,0.0,1.0,81.4,52,0
1.0,1.0,1.0,20.15,24,0
1.0,0.0,0.0,20.05,12,0
0.0,0.0,0.0,44.35,1,1
1.0,1.0,0.0,19.35,15,0
0.0,0.0,0.0,94.4,9,1
0.0,0.0,0.0,88.85,18,0
1.0,0.0,0.0,25.15,66,0
0.0,1.0,1.0,56.9,46,0
0.0,0.0,0.0,74.4,2,1
0.0,0.0,1.0,86.75,17,0
0.0,0.0,1.0,40.3,47,0
0.0,0.0,0.0,108.5,63,0
1.0,1.0,0.0,20.3,1,1
0.0,0.0,0.0,66.0,70,0
1.0,1.0,0.0,20.45,38,0
1.0,0.0,1.0,24.5,58,0
0.0,0.0,1.0,64.75,60,0
0.0,0.0,0.0,88.15,68,0
0.0,0.0,1.0,60.6,48,0
0.0,0.0,0.0,106.9,35,0
0.0,1.0,0.0,80.1,71,0
0.0,1.0,0.0,56.8,55,0
0.0,0.0,0.0,100.3,42,0
0.0,0.0,0.0,96.95,56,0
0.0,0.0,1.0,62.05,40,0
0.0,0.0,0.0,84.8,72,0
0.0,0.0,0.0,91.05,32,1
0.0,0.0,0.0,85.3,35,1
0.0,0.0,0.0,102.1,58,1
0.0,1.0,0.0,73.55,45,0
0.0,0.0,0.0,82.4,20,1
0.0,1.0,0.0,69.6,3,0
0.0,0.0,0.0,89.05,68,0
0.0,0.0,0.0,74.65,9,1
0.0,0.0,0.0,74.9,36,0
0.0,0.0,0.0,40.2,37,0
0.0,1.0,0.0,70.85,1,1
0.0,0.0,1.0,104.45,72,0
0.0,1.0,0.0,80.2,1,1
0.0,0.0,0.0,55.7,55,0
0.0,1.0,1.0,54.35,28,0
0.0,0.0,0.0,58.75,52,0
0.0,0.0,0.0,44.0,1,0
0.0,0.0,1.0,80.45,42,0
0.0,0.0,0.0,95.4,49,0
0.0,0.0,1.0,95.85,26,0
1.0,0.0,0.0,19.7,35,0
0.0,0.0,0.0,45.25,1,0
0.0,0.0,0.0,108.1,52,0
0.0,0.0,0.0,110.65,72,0
0.0,1.0,0.0,84.55,45,0
0.0,0.0,0.0,104.7,41,1
0.0,0.0,0.0,87.1,54,0
0.0,1.0,0.0,40.05,22,1
0.0,0.0,0.0,92.0,72,0
0.0,0.0,0.0,80.45,14,0
1.0,1.0,0.0,19.25,63,0
1.0,1.0,0.0,19.45,7,0
0.0,0.0,0.0,109.2,72,0
0.0,0.0,0.0,48.7,7,1
0.0,0.0,0.0,44.75,1,0
0.0,0.0,0.0,74.55,16,0
0.0,0.0,0.0,59.8,14,0
0.0,0.0,0.0,70.6,1,1
0.0,0.0,1.0,44.45,60,0
0.0,0.0,0.0,71.0,1,1
0.0,0.0,0.0,75.15,45,0
